time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,rain,hummax,humavg,hummin
2014-02-10,4.4,1.7,6.1,2,0,,4.7,,1020.9,,1,93,81.7,51
2014-02-11,0.3,-3.8,1.7,0,0,,11.5,,1026.9,,0,93,68.4,52
2014-02-12,-3.4,-4.9,-1,16.3,0,44,17.6,,1025,,1,93,73.8,49
2014-02-13,-0.8,-1,2.2,9.9,30,309,10.8,,1001.4,,1,96,90.3,78
2014-02-14,3.8,-2.7,13.3,0,30,225,14.4,,1007.4,,0,85,61.5,34
2014-02-15,5.6,0,7.2,6.9,0,,10.4,,1007.5,,1,93,66,33
2014-02-16,3.1,-1.6,11.7,0,0,,7.2,,1018.5,,0,73,53.7,38
2014-02-17,2.7,-2.1,7.2,0,0,,10.1,,1025.8,,0,76,55.6,37
2014-02-18,7.6,1.7,18.3,0,0,,6.5,,1021.5,,0,73,49.5,14
2014-02-19,13.6,9.4,22.2,12.7,0,,13.3,,1015.4,,1,94,80.2,53
2014-02-20,15.1,11.1,22.2,0,0,127,14.8,,1019.2,,0,78,56.9,42
2014-02-21,18.3,5,22.8,10.2,0,,18.4,,1012.7,,1,90,79.9,64
2014-02-22,9.1,2.2,17.8,0,0,,3.2,,1020,,0,93,50.2,19
2014-02-23,10.4,1.1,19.4,0,0,,10.4,,1016.3,,0,79,53.5,30
2014-02-24,11.3,3.3,15.6,0,0,,8.3,,1016.7,,0,74,40,19
2014-02-25,5.9,-1.6,11.7,0,0,,5,,1017.1,,0,66,42.6,27
2014-02-26,4.4,0,9.4,0,0,,5.8,,1012.2,,0,67,50.5,33
2014-02-27,3.1,-4.3,12.8,0,0,,9.4,,1010.6,,0,69,38.1,15
2014-02-28,2.3,-3.2,7.2,0,0,62,14.4,,1023.7,,0,51,37.3,25
2014-03-01,3.4,-2.1,12.8,0,0,,5.4,,1025.9,,0,76,51.1,41
2014-03-02,9.7,1.1,21.7,0,0,,13.3,,1019.1,,0,89,59.3,34
2014-03-03,8.8,-6.6,16.1,9.1,0,,17.6,,1016.1,,1,89,79.7,57
2014-03-04,-4.1,-8.8,3.3,0,0,26,11.9,,1025.7,,0,68,49.9,38
2014-03-05,1.8,-1,6.7,0,0,,6.5,,1022.8,,0,56,45,33
2014-03-06,1.7,-1,5.6,14,0,44,21.6,,1025.7,,1,89,67.3,44
2014-03-07,1.1,0.6,2.2,43.7,0,,16.6,,1014.7,,1,96,90.4,86
2014-03-08,6.5,-2.7,20,0,0,,6.8,,1016.2,,0,100,67.8,34
2014-03-09,12.2,3.9,18.9,0,0,,5.4,,1016.6,,0,93,58,31
2014-03-10,10.9,1.1,23.3,0,0,,8.6,,1012.9,,0,96,52,16
2014-03-11,16.3,6.7,26.1,0,0,,8.3,,1007.1,,0,68,41.7,19
2014-03-12,17,5.6,21.1,8.9,0,236,20.9,,998.8,,1,94,67.5,47
2014-03-13,5.2,-1.6,7.2,0,0,,12.2,,1014.1,,0,50,36.2,22
2014-03-14,4.4,-4.3,15.6,0,0,,14.8,,1023.6,,0,67,40.3,18
2014-03-15,14.2,7.8,22.2,0,0,241,13.7,,1016.3,,0,68,43.1,22
2014-03-16,10.6,2.2,13.3,7.4,0,,14.4,,1015.2,,1,93,66.1,32
2014-03-17,1.4,-0.5,2.2,11.7,0,42,16.6,,1012.6,,1,93,86.7,81
2014-03-18,0.3,-1,2.8,2.3,0,24,13,,1017.7,,1,93,89.7,86
2014-03-19,3.9,1.7,8.3,1,0,,8.6,,1019.5,,1,93,89.9,86
2014-03-20,10.4,3.9,18.9,0,0,,8.6,,1015,,0,93,65.4,21
2014-03-21,10.5,0,20.6,0,0,,8.6,,1019,,0,82,44.5,23
2014-03-22,15.7,7.8,24.4,0,0,,13,,1015.8,,0,71,45.1,24
2014-03-23,10.4,2.2,13.9,3.6,0,,7.9,,1016.1,,1,93,76,40
2014-03-24,4.1,-1,10,0,0,,7.6,,1022.4,,0,93,61.6,32
2014-03-25,4.7,0.6,7.2,0.8,0,,9.4,,1013.2,,1,87,68.7,50
2014-03-26,2.8,-1.6,8.3,0,0,,11.2,,1021.3,,0,73,40.8,22
2014-03-27,4.4,-4.3,15,0,0,,11.2,,1028.8,,0,75,41.9,20
2014-03-28,13,6.7,20.6,7.9,0,193,10.8,,1022.2,,1,96,75.8,56
2014-03-29,15.9,13.3,18.9,12.4,0,,9,,1011.1,,1,97,91.8,87
2014-03-30,10.8,5.6,16.7,5.8,0,295,16.9,,1007.1,,1,88,59.7,43
2014-03-31,11.7,2.2,22.2,0,0,,6.5,,1017.2,,0,62,36.3,16
2014-04-01,14.8,3.9,26.7,0,0,,4.3,,1018.4,,0,79,41.8,19
2014-04-02,20.3,11.1,30,0,0,,10.1,,1016.8,,0,57,34.3,16
2014-04-03,18.2,10,25.6,0,0,,7.9,,1015.5,,0,74,50.2,37
2014-04-04,20.5,13.9,27.8,0,0,225,18.7,,1010,,0,75,52.6,25
2014-04-05,19.2,11.7,21.7,0,0,,9.7,,1013.3,,0,62,40.3,23
2014-04-06,12.2,6.7,15.6,0,0,72,15.5,,1020.8,,0,59,42,32
2014-04-07,9.9,6.1,17.8,36.1,0,,11.2,,1012.7,,1,96,87.3,54
2014-04-08,17.1,12.8,19.4,0.3,0,,10.8,,1003.2,,1,94,70.5,45
2014-04-09,14.3,7.2,20,1.8,0,,5.4,,1010.9,,1,90,60,30
2014-04-10,13.2,4.4,23.3,0,0,,10.4,,1022.1,,0,93,55.8,27
2014-04-11,18.4,11.1,25.6,0,0,222,21.6,,1020.7,,0,64,46.5,29
2014-04-12,19.8,12.2,27.2,0,0,,11.5,,1021,,0,75,49.2,29
2014-04-13,21.1,15,27.2,0,0,203,18,,1020.8,,0,78,57.5,43
2014-04-14,20.5,17.2,24.4,0.8,0,201,17.3,,1016.1,,1,90,72.7,52
2014-04-15,18.8,3.9,21.7,33.5,0,205,16.9,,1007.3,,1,94,84.3,65
2014-04-16,6,0.6,12.2,0,0,,12.2,,1026.1,,0,67,49.6,32
2014-04-17,8.2,-0.5,17.8,0,0,62,12.6,,1032.5,,0,82,54.8,31
2014-04-18,9.9,3.3,17.2,4.6,0,30,10.1,,1028.5,,1,89,67.3,43
2014-04-19,9.8,7.8,11.7,14.2,0,42,14.4,,1022.2,,1,93,83.1,64
2014-04-20,13.7,9.4,20,0,0,40,19.8,,1023.1,,0,63,49.8,42
2014-04-21,13.7,5.6,23.3,0,0,,5.8,,1018.8,,0,67,46.1,16
2014-04-22,17.2,8.3,28.3,0,0,,9.4,,1008,,0,72,54.4,30
2014-04-23,17.9,10,21.7,0,0,,9.7,,1009.4,,0,84,42.3,18
2014-04-24,14.3,4.4,21.7,0,0,,6.1,,1017.7,,0,71,42.9,27
2014-04-25,17.1,9.4,26.7,11.9,0,,10.8,,1011.1,,1,88,73.9,47
2014-04-26,18.1,9.4,26.1,0,0,,10.8,,1013.1,,0,83,54.8,30
2014-04-27,19.7,10.6,28.9,0,0,,8.3,,1014.3,,0,74,49.3,26
2014-04-28,16.9,12.2,19.4,0,0,64,11.2,,1015,,0,90,70.9,59
2014-04-29,13.5,11.1,18.3,1.3,0,51,11.2,,1015.1,,1,94,89.7,83
2014-04-30,20.8,18.3,25,28.4,0,182,17.6,,1014.5,,1,94,84,73
2014-05-01,22,16.7,26.1,0,0,222,22,,1010.8,,0,87,73,48
2014-05-02,16.9,10.6,20.6,0,0,,7.6,,1012.4,,0,90,59,37
2014-05-03,17.2,11.7,24.4,0,0,,9.4,,1011.7,,0,86,56.3,30
2014-05-04,19,9.4,28.3,0,0,,9,,1012.8,,0,86,51.8,30
2014-05-05,18.5,12.8,22.8,0,0,,9.4,,1013.9,,0,87,61.6,46
2014-05-06,19.1,13.3,28.9,0,0,,6.1,,1012.8,,0,88,67.6,42
2014-05-07,20,15,25.6,0,0,,5.8,,1018.9,,0,90,77.1,61
2014-05-08,22.4,12.8,31.7,0,0,,10.1,,1019.8,,0,100,63.6,29
2014-05-09,24.1,17.2,31.7,1.8,0,239,14,,1019.1,,1,81,60.4,37
2014-05-10,23.4,17.8,30,0,0,226,14.4,,1018.1,,0,81,67,45
2014-05-11,22.3,15.6,30,0,0,,3.6,,1019.2,,0,90,62.4,37
2014-05-12,23.2,14.4,32.2,0,0,,4.3,,1020.5,,0,90,63.3,34
2014-05-13,26.1,19.4,33.3,0,0,,9.4,,1019.6,,0,90,62.6,36
2014-05-14,26.1,20,31.7,0,0,207,13,,1019.8,,0,84,61,38
2014-05-15,22.3,19.4,26.1,85.9,0,156,14.4,,1015.8,,1,94,85,68
2014-05-16,19.3,12.8,22.8,4.6,0,,11.5,,1012.4,,1,94,69.7,39
2014-05-17,15.7,8.3,21.7,0,0,,8.6,,1019.9,,0,71,50.3,32
2014-05-18,16.1,7.8,20,0,0,,6.1,,1022.7,,0,86,59.6,42
2014-05-19,14.9,7.2,22.8,0,0,,3.2,,1024.6,,0,93,62.2,32
2014-05-20,17.8,10,26.1,0,0,,13,,1022.4,,0,80,61.3,44
2014-05-21,22.1,15.6,30.6,0,0,240,12.6,,1016.5,,0,83,61.7,41
2014-05-22,24.7,17.8,31.1,0,0,,7.6,,1012.5,,0,87,61.5,40
2014-05-23,23.6,17.2,27.8,0,0,,5.8,,1014.2,,0,90,60.1,34
2014-05-24,20.4,11.7,26.1,0,0,,5.4,,1018.4,,0,80,50.8,32
2014-05-25,20.3,12.2,27.8,0,0,,4,,1021,,0,90,61,39
2014-05-26,22.8,16.1,30.6,2.3,0,227,14,,1020.7,,1,87,62.5,43
2014-05-27,24.2,18.9,32.2,5.6,0,,9.4,,1017.1,,1,90,78.2,48
2014-05-28,24.1,17.8,32.2,0,0,,6.1,,1014.8,,0,93,69.6,45
2014-05-29,21.9,18.3,24.4,2,0,,9.4,,1017.8,,1,90,80,66
2014-05-30,20.7,17.2,23.3,0,0,,7.6,,1018.7,,0,90,81.9,71
2014-05-31,21.7,17.2,27.8,0,0,,8.3,,1020.9,,0,90,66.3,34
2014-06-01,19.9,11.7,25.6,0,0,,9,,1025.5,,0,83,53.3,33
2014-06-02,19.9,11.1,28.3,0,0,,3.6,,1023.7,,0,80,57,36
2014-06-03,21.8,13.9,31.7,1.3,0,,6.5,,1017.1,,1,90,70,43
2014-06-04,24.1,18.3,33.3,0.5,0,,7.6,,1011.3,,1,93,70.4,40
2014-06-05,27.6,22.2,32.8,0,0,,12.2,,1007.1,,0,76,59.8,42
2014-06-06,24.7,20,28.3,0,0,,9.4,,1012.4,,0,87,68.9,49
2014-06-07,23.2,16.7,29.4,0,0,,4.7,,1015.2,,0,90,64.6,41
2014-06-08,24.2,18.3,30.6,0,0,,13.7,,1013.9,,0,84,60.9,43
2014-06-09,25.3,20.6,32.2,7.4,0,,6.1,,1012.1,,1,87,68.6,50
2014-06-10,26.3,20,34.4,0,0,,5.4,,1012.8,,0,93,71,41
2014-06-11,27.1,20,34.4,14.7,0,,7.6,,1013.3,,1,94,71.4,42
2014-06-12,23.4,20.6,29.4,2,0,,5.8,,1011.8,,1,94,82.1,60
2014-06-13,24.3,19.4,31.1,10.7,0,,6.8,,1010.1,,1,94,76.8,49
2014-06-14,23.8,15.6,30,0,0,,4.7,,1014.8,,0,93,65.9,31
2014-06-15,22.2,14.4,30.6,0,0,,4.7,,1019.9,,0,94,76,48
2014-06-16,26.7,20.6,35,2,0,,6.8,,1020.4,,1,94,68.9,39
2014-06-17,27.4,21.1,35.6,0,0,,11.5,,1019.6,,0,90,65.3,41
2014-06-18,27.8,21.1,36.1,0,0,241,11.9,,1018.3,,0,87,62.7,38
2014-06-19,27.8,21.1,36.1,6.9,0,,9.7,,1017.2,,1,90,66.8,38
2014-06-20,25.5,20,32.8,16.3,0,,4.3,,1015.4,,1,94,76.8,50
2014-06-21,25,20,32.8,0,0,,5.8,,1011.5,,0,94,79,52
2014-06-22,24.2,20,28.9,0,0,,9.4,,1012,,0,94,80.8,62
2014-06-23,23.7,18.3,29.4,0,0,,8.3,,1017.8,,0,90,68.1,46
2014-06-24,24.6,18.3,30,0,0,,9.4,,1019,,0,87,70.1,53
2014-06-25,26.8,22.8,33.9,0,0,,10.8,,1014.3,,0,89,72.9,48
2014-06-26,27.1,20.6,33.9,0,0,,6.5,,1013.9,,0,87,62.3,39
2014-06-27,25.2,21.1,29.4,22.4,0,,7.9,,1016.9,,1,94,81.2,63
2014-06-28,24.4,20.6,29.4,0,0,67,13.7,,1021.7,,0,91,70.7,51
2014-06-29,23.2,15.6,29.4,0,0,,6.1,,1022.5,,0,87,61.6,40
2014-06-30,25.1,18.9,32.2,0,0,,9.4,,1017.7,,0,78,61.9,46
2014-07-01,27.4,23.3,33.9,0,0,192,12.6,,1013.9,,0,71,61.9,47
2014-07-02,29.3,24.4,36.1,0,0,207,15.8,,1013.6,,0,76,60.4,44
2014-07-03,27.7,23.3,32.2,0,0,174,11.2,,1013.9,,0,90,74,52
2014-07-04,25.7,21.7,31.1,0,0,,9.7,,1016.3,,0,82,56.1,38
2014-07-05,22.9,16.1,28.3,0,0,,7.9,,1023.6,,0,75,49,28
2014-07-06,23.8,16.1,32.2,0,0,,9.4,,1020.3,,0,84,56.1,31
2014-07-07,26.7,19.4,35.6,0,0,229,16.9,,1015.9,,0,90,59.1,33
2014-07-08,29.4,23.3,36.7,0,0,232,19.1,,1013.9,,0,79,51.7,24
2014-07-09,28.8,23.3,35.6,0.5,0,,11.2,,1014.4,,1,89,62.9,38
2014-07-10,25.4,21.7,31.1,16.8,0,,8.3,,1017.4,,1,94,79.3,57
2014-07-11,23.9,20.6,30,0,0,,4,,1021,,0,94,78.4,51
2014-07-12,25.3,18.9,32.2,0,0,,5.4,,1022.2,,0,94,69.8,45
2014-07-13,27.9,21.7,34.4,0,0,204,11.5,,1018.7,,0,87,63,37
2014-07-14,29.2,23.9,36.7,0,0,210,15.5,,1014.1,,0,84,62.5,40
2014-07-15,27.7,21.1,34.4,106.9,0,197,12.2,,1010.1,,1,94,81,53
2014-07-16,23,17.8,26.7,0,0,,5,,1011.1,,0,94,76,48
2014-07-17,22.4,15.6,28.9,0,0,,3.6,,1016.4,,0,90,65.5,41
2014-07-18,23.7,17.8,30,0,0,,9.4,,1021.1,,0,84,58,35
2014-07-19,23.6,18.9,27.8,0,0,,6.8,,1020.3,,0,79,60.8,38
2014-07-20,22.8,20,27.2,23.6,0,,6.5,,1019,,1,90,79.5,67
2014-07-21,24.1,22.8,26.1,29.5,0,,4.3,,1019.7,,1,94,88.1,78
2014-07-22,24.6,22.2,29.4,0,0,,6.1,,1020.1,,0,94,82.3,63
2014-07-23,26.7,21.7,33.3,0,0,,9,,1016.1,,0,97,80.6,50
2014-07-24,26.1,20,31.1,36.8,0,,8.6,,1012.1,,1,94,83,57
2014-07-25,22.9,18.9,28.3,0,0,,5.4,,,,0,94,79.7,54
2014-07-26,25.2,20.6,32.2,0,0,,5,,1015.7,,0,94,80,52
2014-07-27,25.4,22.2,30.6,11.4,0,228,12.2,,1011.8,,1,94,78.4,61
2014-07-28,27.3,21.1,31.1,0,0,,10.4,,1008.4,,0,76,54,38
2014-07-29,23.2,17.2,27.8,0,0,,3.2,,1013.4,,0,81,61.4,41
2014-07-30,21.6,17.2,27.2,0,0,,6.8,,1017.4,,0,84,72.8,58
2014-07-31,23.1,18.9,27.8,2,0,,4.3,,1019.6,,1,91,76.8,56
2014-08-01,21.5,18.3,24.4,18,0,,11.9,,1019.5,,1,94,86.5,69
2014-08-02,19.1,17.8,21.1,2,0,,5.4,,1019.3,,1,94,90.1,84
2014-08-03,21.6,19.4,26.7,0,0,,2.2,,1018.8,,0,94,84.7,66
2014-08-04,23.2,20,29.4,0,0,,3.6,,1018.4,,0,96,79.8,51
2014-08-05,24.7,20,31.1,0,0,,4,,1016.4,,0,94,78.3,46
2014-08-06,26.2,21.1,32.2,0,0,,5.4,,1014.2,,0,90,65,39
2014-08-07,25.3,20.6,30,0,0,,7.2,,1014.6,,0,90,71.5,53
2014-08-08,23.7,20.6,27.2,0,0,,5.8,,1018.4,,0,93,74.6,58
2014-08-09,20.7,17.8,23.3,25.7,0,,9,,1019.2,,1,94,86.7,71
2014-08-10,21.4,18.9,27.2,14.2,0,82,10.8,,1018.7,,1,94,79.7,58
2014-08-11,24.1,21.1,28.9,7.9,0,,10.8,,1016.9,,1,90,76.9,60
2014-08-12,24.2,21.1,30.6,62.2,0,,7.9,,1011.4,,1,90,84.9,70
2014-08-13,24,19.4,27.8,0,0,,6.1,,1011.9,,0,78,56.2,47
2014-08-14,21.8,14.4,28.3,0,0,,4.7,,1015.6,,0,93,63.1,39
2014-08-15,23,16.1,30,0,0,,4.3,,1015.4,,0,90,68.5,49
2014-08-16,25.3,20,31.7,0,0,,5.4,,1015.7,,0,90,68.2,46
2014-08-17,25.7,21.1,31.7,0,0,,3.6,,1015,,0,93,72.6,46
2014-08-18,25.4,21.1,31.1,15.5,0,,5.4,,1011.3,,1,94,81.7,65
2014-08-19,24.3,20.6,30,0,0,,4,,1010,,0,94,81.2,57
2014-08-20,25.3,21.1,32.2,26.9,0,,3.6,,1014.1,,1,94,78.7,55
2014-08-21,26.3,21.7,32.8,0,0,,3.6,,1016.9,,0,94,74.2,46
2014-08-22,26.8,21.7,33.3,0,0,,3.6,,1015.5,,0,91,74.7,52
2014-08-23,26,22.2,28.9,0.3,0,,9,,1013.8,,1,91,78.5,65
2014-08-24,23.7,17.2,27.2,0,0,58,14,,1017.2,,0,87,72.7,56
2014-08-25,20.6,15.6,26.1,0,0,45,10.4,,1019.5,,0,90,72.9,55
2014-08-26,21.5,15.6,27.8,0,0,,7.2,,1019.9,,0,93,73.3,49
2014-08-27,22.3,14.4,30,0,0,,5.4,,1017,,0,93,69.4,38
2014-08-28,24.2,18.3,33.3,0,0,,2.2,,1014.9,,0,87,72.3,50
2014-08-29,25.2,22.2,27.8,1.8,0,,10.1,,1019,,1,89,79.4,65
2014-08-30,25.8,22.2,31.7,0,0,,7.9,,1021.7,,0,87,73.8,55
2014-08-31,27.1,22.8,32.8,0,0,202,10.4,,1020,,0,91,72.9,52
2014-09-01,27.8,22.8,33.9,0,0,,7.6,,1017.9,,0,93,71.5,46
2014-09-02,28.1,21.7,35.6,0,0,225,11.9,,1016.4,,0,87,66.8,41
2014-09-03,27.1,21.7,33.9,0,0,,7.9,,1016.8,,0,87,67.6,44
2014-09-04,25.8,21.7,32.2,30,0,,6.1,,1020.5,,1,94,81.2,59
2014-09-05,25.9,21.7,32.8,0,0,,6.1,,1020.5,,0,94,76.5,50
2014-09-06,26.6,21.7,32.8,0,0,,9,,1016.7,,0,91,73.8,54
2014-09-07,24.8,21.1,25.6,0,0,,11.5,,1016.9,,0,90,78.8,71
2014-09-08,21.2,20,22.8,26.4,0,41,13.3,,1018.4,,1,94,90,84
2014-09-09,20.9,18.9,24.4,0.8,0,,8.3,,1018.5,,1,94,85.6,73
2014-09-10,22.8,20,27.2,0,0,,3.2,,,,0,90,81.7,62
2014-09-11,24.3,19.4,31.1,2.3,0,,9,,1015.8,,1,93,78.2,59
2014-09-12,24.1,21.1,26.7,0.3,0,,9,,1017,,1,93,81.5,67
2014-09-13,22.7,20.6,26.7,0.5,0,,8.6,,1018.9,,1,94,85.3,76
2014-09-14,19.4,16.7,21.7,0.8,0,47,10.1,,1023.6,,1,84,73,61
2014-09-15,19.3,17.2,23.9,0,0,,4.3,,1022.3,,0,90,80.5,64
2014-09-16,23,19.4,28.3,0.3,0,,5,,1016.4,,1,93,75.7,49
2014-09-17,22.1,18.9,26.1,0,0,,9.7,,1014.3,,0,94,77.1,58
2014-09-18,20.9,15,27.2,0.3,0,,5.4,,1015.4,,1,90,70.2,47
2014-09-19,21.7,17.2,26.7,0,0,95,11.2,,1021,,0,87,66.4,47
2014-09-20,20.4,14.4,27.2,0,0,,9.4,,1020.6,,0,93,69.6,43
2014-09-21,22.3,17.2,30.6,3,0,,10.1,,1011.4,,1,90,70.8,43
2014-09-22,21.6,16.1,24.4,0,0,,4.3,,1016.1,,0,90,66.3,43
2014-09-23,16.3,12.8,17.8,3.8,0,33,12.6,,1024.9,,1,87,69.8,62
2014-09-24,14.3,12.8,17.8,80.8,0,29,15.5,,1025,,1,94,89.2,83
2014-09-25,18.1,17.2,20,0.8,0,29,11.9,,1023.1,,1,93,86,76
2014-09-26,19.3,15,24.4,0,0,,8.6,,1022.4,,0,94,83.7,55
2014-09-27,18.4,12.8,24.4,0,0,,6.1,,1022.5,,0,93,78.6,55
2014-09-28,18.2,12.2,26.1,0,0,,2.2,,1021,,0,96,78.8,52
2014-09-29,19.1,17.8,22.8,0.3,0,,1.8,,1016.4,,1,90,84.9,64
2014-09-30,18.8,15,23.9,0,0,,2.2,,1013,,0,97,87.3,66
2014-10-01,18.7,13.3,26.1,0,0,,1.4,,1015.4,,0,100,83.2,56
2014-10-02,20.8,15,28.9,0,0,,4.7,,1018.2,,0,93,76.8,51
2014-10-03,22.7,18.3,29.4,2.3,0,186,12.6,,1014,,1,90,72.6,42
2014-10-04,21.1,8.3,22.8,0,0,,11.9,,1007,,0,90,59.7,27
2014-10-05,11.8,5,18.9,0,0,,5,,1014.8,,0,82,58.4,34
2014-10-06,14.8,7.2,24.4,0,0,,13,,1017.5,,0,86,57.5,34
2014-10-07,19.3,12.8,26.7,0,0,211,15.1,,1017.9,,0,78,59.9,39
2014-10-08,21.5,15.6,28.3,0,0,,8.3,,1015.6,,0,87,69.1,46
2014-10-09,19.1,10.6,26.1,0,0,,4.3,,1019.5,,0,78,55,34
2014-10-10,21.1,14.4,28.9,16,0,,13,,1018,,1,94,71.9,51
2014-10-11,22.3,14.4,30,5.6,0,223,15.1,,1015.7,,1,94,82,55
2014-10-12,15.1,13.9,16.7,0.5,0,47,9,,1022.1,,1,94,89.6,84
2014-10-13,19.7,15.6,27.2,0,0,,6.5,,1022.9,,0,94,82.3,62
2014-10-14,23.1,21.1,26.1,10.7,0,153,16.6,,1016.9,,1,89,83.8,74
2014-10-15,20.4,13.9,23.9,15.7,0,,10.8,,1010.9,,1,94,85.5,68
2014-10-16,15.9,11.7,22.2,0,0,,7.2,,1009.3,,0,93,78.3,54
2014-10-17,15.4,9.4,23.3,0,0,,6.8,,1011.1,,0,90,68.7,0
2014-10-18,17.1,11.7,23.9,0,0,,6.8,,1009.1,,0,93,64.5,41
2014-10-19,13.7,6.7,18.3,0,0,,4.7,,1017.7,,0,90,63.7,37
2014-10-20,12.3,5,21.7,0,0,,6.8,,1018.7,,0,92,68.5,39
2014-10-21,15.9,10.6,23.3,0,0,,6.5,,1012.7,,0,86,61.8,41
2014-10-22,14.3,8.9,19.4,0,0,,9.7,,1014.9,,0,74,55.9,40
2014-10-23,12.9,5.6,21.1,0,0,,6.8,,1015.6,,0,82,59.7,40
2014-10-24,13.6,6.1,21.1,0,0,,3.2,,1016.1,,0,93,68.5,40
2014-10-25,12.2,3.9,21.7,0,0,,4.3,,1014.5,,0,93,68,38
2014-10-26,16.5,7.2,24.4,0,0,,7.2,,1011.7,,0,86,57.6,24
2014-10-27,13.5,4.4,24.4,0,0,,2.5,,1018.3,,0,89,60.9,27
2014-10-28,17.8,10,28.9,0,0,,9.4,,1018.9,,0,90,66,43
2014-10-29,20.2,12.8,25.6,4.6,0,237,12.6,,1015.4,,1,87,71.7,48
2014-10-30,14.5,8.3,19.4,0,0,,5.4,,1016.2,,0,93,68.3,37
2014-10-31,10.4,5.6,16.7,0,0,,8.3,,1012.6,,0,86,69.6,49
2014-11-01,9.4,7.2,10.6,15.5,0,,13.7,,1008.1,,1,90,73.5,56
2014-11-02,8.1,2.8,11.7,0,0,,10.8,,1020.7,,0,58,46.1,30
2014-11-03,6.9,-1.6,17.8,0,0,,5.4,,1028.3,,0,85,55.8,23
2014-11-04,10.7,4.4,18.9,0,0,,10.8,,1025.9,,0,73,52.4,32
2014-11-05,13.9,8.3,21.7,0,0,234,9.7,,1023.6,,0,84,64.3,47
2014-11-06,17,10,20,5.3,0,230,17.3,,1013.4,,1,88,79.1,63
2014-11-07,10.7,3.3,15.6,0,0,,6.5,,1014.3,,0,86,60.4,36
2014-11-08,7.3,-0.5,15.6,0,0,,4.7,,1017.3,,0,89,65.7,42
2014-11-09,10.4,4.4,15.6,0,0,,1.1,,1015.3,,0,89,72.4,44
2014-11-10,9.2,1.7,18.9,0,0,,4,,1019,,0,93,71.6,40
2014-11-11,12.2,7.2,22.2,0,0,,6.1,,1015.4,,0,96,83.4,61
2014-11-12,15.6,10,24.4,0,0,,5,,1014.8,,0,96,70,37
2014-11-13,12.2,6.7,15,0,0,36,11.9,,1017.3,,0,66,59.4,49
2014-11-14,5,-1.6,6.7,0,0,,8.6,,1022,,0,82,55.6,34
2014-11-15,1.1,-3.8,7.8,0,0,,2.9,,1029.2,,0,69,49.9,28
2014-11-16,3,-2.7,9.4,1,0,,2.9,,1025.2,,1,93,71.7,42
2014-11-17,10.8,6.1,19.4,10.9,0,,15.1,,1009,,1,94,86.5,58
2014-11-18,3.6,-4.9,6.1,0,0,,9,,1020,,0,65,48,30
2014-11-19,-1.3,-7.1,6.1,0,0,,9.4,,1027.1,,0,74,44.7,28
2014-11-20,5.2,-2.1,15,0,0,237,11.9,,1020,,0,68,47.4,28
2014-11-21,4.1,-3.2,8.9,0,0,,5.8,,1029.1,,0,85,50,20
2014-11-22,2.1,-5.5,12.2,0,0,,2.9,,1032.4,,0,75,46.8,19
2014-11-23,6.6,1.1,18.9,16.3,0,,7.6,,1020.2,,1,94,78.8,61
2014-11-24,18.1,15.6,22.2,0.3,0,201,21.2,,1009.1,,1,90,80.1,64
2014-11-25,16.1,8.9,18.3,2.5,0,,8.6,,1016.5,,1,88,76.1,53
2014-11-26,8.3,1.7,10,42.9,0,,10.8,,1014.8,,1,96,88.2,80
2014-11-27,5.2,1.7,8.3,1.3,0,,6.8,,1019,,1,93,80.8,57
2014-11-28,2.7,-3.2,7.2,0,0,,4,,1026.6,,0,78,59.7,37
2014-11-29,3.2,-2.7,12.2,0,0,,9.4,,1025.9,,0,79,58.1,37
2014-11-30,8.9,2.2,18.9,0,0,220,14,,1024.9,,0,79,63,42
2014-12-01,13.6,6.7,23.3,0,0,224,9.7,,1026.4,,0,86,66.7,42
2014-12-02,11,7.8,12.8,0,0,,10.4,,1028.9,,0,93,82.3,66
2014-12-03,9.1,6.7,13.9,0,0,,6.8,,1024.7,,0,96,90.5,83
2014-12-04,9.7,4.4,12.2,0,0,52,10.1,,1028.3,,0,93,65.8,41
2014-12-05,7.8,4.4,11.1,0,0,,4,,1030.5,,0,79,67.6,54
2014-12-06,10.1,7.8,13.3,4.1,0,,5.8,,1022.2,,1,94,84,71
2014-12-07,9.2,1.7,11.7,0,0,29,20.9,,1027,,0,77,53.7,39
2014-12-08,4,1.1,7.2,3.3,0,27,13.7,,1027.9,,1,89,64.8,52
2014-12-09,3.9,1.7,7.2,12.7,0,,5.8,,1015.7,,1,93,88.2,81
2014-12-10,6.1,-0.5,10,0,0,,8.6,,1014.7,,0,89,63,43
2014-12-11,2.5,-3.2,8.9,0,0,,8.6,,1017.4,,0,81,56.1,30
2014-12-12,4.3,-3.2,13.9,0,0,,5.8,,1021.1,,0,69,43.5,20
2014-12-13,5.8,-2.1,15.6,0,0,,2.5,,1019.1,,0,76,53.8,25
2014-12-14,5.9,-1.6,14.4,0,0,,2.2,,1017.2,,0,82,60.3,39
2014-12-15,6.9,-1,15.6,0,0,,2.5,,1019,,0,89,68.6,42
2014-12-16,7.3,2.8,11.1,8.1,0,,5,,1015.5,,1,93,85.9,66
2014-12-17,9.6,3.9,15.6,0,0,,5.8,,1017.8,,0,82,65.1,42
2014-12-18,5.5,-0.5,10.6,0,0,,1.8,,1020.1,,0,86,57.2,32
